v1,v2
ham,"[SK텔레콤] 유심보호서비스 자동가입 완료 안내드립니다. [Web발신] [SKT] 유심보호서비스 자동가입 완료 안내  최근 발생한 사이버 침해 사고와 관련하여 고객 여러분께 불편과 걱정을 끼쳐드린 점 깊이 사과드립니다.  고객님의 유심 보안을 강화하기 위해, ‘유심보호서비스(무료)’를 별도의 신청 절차 없이 자동 적용하게 되었습니다.  ■ 유심보호서비스란? - 고객님의 유심이 타인에 의해 복제되거나 탈취되어 다른 기기에서 사용되는 것을 원천 차단하는 무료 보안 서비스입니다.  ■ 유의 사항 - 서비스 이용 중에는 다른 기기에서 유심 사용이 불가능합니다. - 현재는 음성, 문자, 데이터 로밍 서비스와 동시에 이용하실 수 없습니다. 5월 14일(수)부터는 두 서비스를 함께 이용하실 수 있도록 개선될 예정입니다. - 따라서 다른 기기에서 유심 사용을 원하시거나, 5월 14일(수) 전에 해외 로밍을 이용하실 예정인 고객님께서는 유심보호서비스를 먼저 해지해 주시기 바랍니다.  ■ 유심보호서비스 문의 및 해지 - T 월드 앱: https://skt.sh/WT19l - SK텔레콤 고객센터(114)  고객님의 소중한 정보 보호를 최우선으로 생각하겠습니다.  불법 유심 복제로 인한 피해 발생 시, SK텔레콤이 100% 책임지겠습니다. 감사합니다.  SK텔레콤 드림"
ham,"[SKT]유심 관련 개인정보 유출 가능성 통지 [Web발신] ※ 이 문자는 개인정보보호위원회의 심의/의결(5월 2일)에 따른 후속 조치로, 4월 말에 안내드린 SK텔레콤 사이버 침해 사고의 유심 관련 개인정보 유출 가능성에 대한 통지입니다.  SK텔레콤을 이용해 주시는 고객님께 진심으로 사과드립니다.  SK텔레콤은 2025년 4월 19일 오후 11시경 유심 정보 일부의 유출 의심 정황을 발견하였습니다. 현재 개인정보보호위원회 및 민관합동조사단이 정확한 유출 원인, 규모, 항목 등을 조사 중이며, SK텔레콤은 적극 협조하고 있습니다.  현재까지 정부 조사를 통해 확인된 결과(4월 29일), 유출 가능성이 있는 정보는 가입자 전화번호, 가입자 식별번호(IMSI), 유심 인증 키 등 유심 관련 정보 4종과 유심 정보 처리 등에 필요한 회사 내부 관리용 정보 21종입니다. 추후 조사가 완료되어 고객님의 개인정보 유출 여부가 확인될 경우 정확한 유출 경위, 항목, 추가적인 조치 사항 등에 대해 안내드리겠습니다.  SK텔레콤은 사고 인지 후 해당 악성 코드를 즉시 삭제하였고, 관련 장비도 격리 조치하였습니다.  아울러 고객님의 피해를 예방하기 위해 아래 조치를 시행하고 있습니다.  첫째, 비정상 인증 차단 시스템(FDS)으로 24시간 고객님을 보호하고 있습니다. 둘째, 유심보호서비스를 통해 유심 복제 피해를 이중으로 원천 차단하고 있습니다. 셋째, 유심 무료 교체 예약 후 순차적 교체를 진행하고 있습니다.  이번 사고 관련 문의 및 피해 신고는 SK텔레콤 고객센터(114) 또는 사이버 침해 사고 전담센터(080-800-0577)로 연락해 주시기 바랍니다.  고객님께서 겪고 계신 불안과 불편을 한시라도 빨리 해소할 수 있도록 SK텔레콤 모든 임직원은 총력을 다하겠습니다.  다시 한번 고객님께 심려를 끼쳐드린 점 진심으로 사과드립니다. SK텔레콤 드림"
ham,"[SK텔레콤] 유심보호서비스 자동가입 완료 안내드립니다. [Web발신] [SKT] 유심보호서비스 자동가입 완료 안내  최근 발생한 사이버 침해 사고와 관련하여 고객 여러분께 불편과 걱정을 끼쳐드린 점 깊이 사과드립니다.  고객님의 유심 보안을 강화하기 위해, ‘유심보호서비스(무료)’를 별도의 신청 절차 없이 자동 적용하게 되었습니다.  ■ 유심보호서비스란? - 고객님의 유심이 타인에 의해 복제되거나 탈취되어 다른 기기에서 사용되는 것을 원천 차단하는 무료 보안 서비스입니다.  ■ 유의 사항 - 서비스 이용 중에는 다른 기기에서 유심 사용이 불가능합니다. - 현재는 음성, 문자, 데이터 로밍 서비스와 동시에 이용하실 수 없습니다. 5월 14일(수)부터는 두 서비스를 함께 이용하실 수 있도록 개선될 예정입니다. - 따라서 다른 기기에서 유심 사용을 원하시거나, 5월 14일(수) 전에 해외 로밍을 이용하실 예정인 고객님께서는 유심보호서비스를 먼저 해지해 주시기 바랍니다.  ■ 유심보호서비스 문의 및 해지 - T 월드 앱: https://skt.sh/WT19l - SK텔레콤 고객센터(114)  고객님의 소중한 정보 보호를 최우선으로 생각하겠습니다.  불법 유심 복제로 인한 피해 발생 시, SK텔레콤이 100% 책임지겠습니다. 감사합니다.  SK텔레콤 드림"
ham,"[SKT]유심 관련 개인정보 유출 가능성 통지 [Web발신] ※ 이 문자는 개인정보보호위원회의 심의/의결(5월 2일)에 따른 후속 조치로, 4월 말에 안내드린 SK텔레콤 사이버 침해 사고의 유심 관련 개인정보 유출 가능성에 대한 통지입니다.  SK텔레콤을 이용해 주시는 고객님께 진심으로 사과드립니다.  SK텔레콤은 2025년 4월 19일 오후 11시경 유심 정보 일부의 유출 의심 정황을 발견하였습니다. 현재 개인정보보호위원회 및 민관합동조사단이 정확한 유출 원인, 규모, 항목 등을 조사 중이며, SK텔레콤은 적극 협조하고 있습니다.  현재까지 정부 조사를 통해 확인된 결과(4월 29일), 유출 가능성이 있는 정보는 가입자 전화번호, 가입자 식별번호(IMSI), 유심 인증 키 등 유심 관련 정보 4종과 유심 정보 처리 등에 필요한 회사 내부 관리용 정보 21종입니다. 추후 조사가 완료되어 고객님의 개인정보 유출 여부가 확인될 경우 정확한 유출 경위, 항목, 추가적인 조치 사항 등에 대해 안내드리겠습니다.  SK텔레콤은 사고 인지 후 해당 악성 코드를 즉시 삭제하였고, 관련 장비도 격리 조치하였습니다.  아울러 고객님의 피해를 예방하기 위해 아래 조치를 시행하고 있습니다.  첫째, 비정상 인증 차단 시스템(FDS)으로 24시간 고객님을 보호하고 있습니다. 둘째, 유심보호서비스를 통해 유심 복제 피해를 이중으로 원천 차단하고 있습니다. 셋째, 유심 무료 교체 예약 후 순차적 교체를 진행하고 있습니다.  이번 사고 관련 문의 및 피해 신고는 SK텔레콤 고객센터(114) 또는 사이버 침해 사고 전담센터(080-800-0577)로 연락해 주시기 바랍니다.  고객님께서 겪고 계신 불안과 불편을 한시라도 빨리 해소할 수 있도록 SK텔레콤 모든 임직원은 총력을 다하겠습니다.  다시 한번 고객님께 심려를 끼쳐드린 점 진심으로 사과드립니다. SK텔레콤 드림"
ham,SKT상품안내 [Web발신] [SKT] 번호도용문자차단 서비스에 가입되었습니다. 고객님의 이동전화번호가 한국인터넷진흥원에 제공됩니다. 문의 114
ham,"[리필쿠폰 발급안내] [Web발신] [SKT] 리필 쿠폰 발급 안내  고객님, 안녕하세요. SK텔레콤과 오랫동안 함께해주신 고객님께 감사의 마음을 담아 <리필 쿠폰>을 드립니다. 가족에게도 선물하실 수 있는 리필 쿠폰을 알차게 사용해 보세요.  ■ 리필 쿠폰 안내 - 지급 대상: 2년 이상 SK텔레콤을 이용하신 고객님 - 지급 개수: 가입 기간에 따라 연 4~6개 지급 - 유효 기간: 발급일로부터 1년 - 혜택: 기본 제공 데이터(100% 또는 일부), 음성통화(20%) 중 택1하여 무료 리필 ※ 데이터 무제한 요금제를 이용하시는 고객님이 리필 쿠폰을 직접 사용하시는 경우, 음성통화만 충전하실 수 있습니다.  ■ 리필 쿠폰 사용 방법 ① 모바일 T월드: https://m.tworld.co.kr/myt-data/recharge/coupon ② 리필 전용 모바일 페이지: http://refill.sktcoupon.co.kr * 회원가입 또는 로그인을 하지 않아도 쿠폰을 확인하고 사용하실 수 있습니다. ③ ARS통화(무료): 1526 ④ 상담 챗봇 채티 서비스(T전화 앱): https://bit.ly/3NmxjtA ※ T월드 홈페이지/앱/매장, SKT 고객센터(114)에서도 확인 및 사용 가능  ■ 유의 사항 - 월 최대 1개 사용 가능 - 유효 기간: 발급일로부터 1년(미사용 시 자동 소멸) - 리필 쿠폰은 1년 단위로 가입년수 갱신 시점마다 새롭게 제공 ※ 자세한 내용은 쿠폰 사용 전에 안내되는 유의 사항을 확인해 주시기 바랍니다.  ■ 문의: 114 SKT와 함께해주셔서 감사합니다."
ham,선물 받은 데이터는 가입하신 요금제의 기본제공데이터에 우선하여 먼저 소진됩니다.
ham,"[SKT안내] [Web발신] [SKT] 0플랜 라지의 기본제공 영상/부가통화를 처음 사용하셨습니다. 0플랜 라지의 기본제공 영상/부가통화가 299분41초 남았습니다. (남은 시간 영상통화 1초 이용 시 영상/부가통화 제공량 1.66초가 차감됩니다.)  ※ '부가통화'란 콜센터 등 전국 대표번호(예:1599,1588,02-1588 등)와 050, 060, 013 등으로 시작되는 번호로 발신한 통화입니다.  기본 제공량 소진 후에는 사용하시는 만큼 요금(음성 1.98원/초, 영상 3.3원/초) 부과되오니 유의하시기 바랍니다."
ham,"카드 배송원을 사칭한 보이스피싱 범죄에 주의해 주세요. [Web발신] [SKT] 카드 배송원 사칭 보이스피싱 범죄 주의 안내  고객님, 안녕하세요. 경찰청 <전기통신금융사기 통합신고대응센터>에서 알려 드립니다. 최근 카드 배송원을 사칭한 보이스피싱 피해가 늘어나고 있습니다.  주요 수법과 대처 방법을 안내드리오니 주의하시기 바랍니다.  ■ 주요 수법 ① 카드 배송원을 사칭한 사람이 “00카드가 발급되었다”는 전화를 걸어 옴  ② 가짜 고객센터 번호를 안내하며 연락 유도  * 가짜 고객센터로 전화하면 치밀한 시나리오에 따라 피해로 이어질 가능성이 높습니다.   ■ 대처 방법 ① 신청한 적 없는 카드 발급과 관련된 전화를 받은 경우, 상대방이 알려주는 고객센터 번호로 연락하지 마세요.  ② 전화를 끊고, 카드사 대표 번호로 문의해 주세요. ③ 보이스피싱이 의심되면 112 또는 전기통신금융사기 통합신고대응센터로 신고해 주세요.  ▶ 전기통신금융사기 통합신고대응센터 바로 가기: www.counterscam112.go.kr  ▶ 월간피싱zero 웹 매거진 보기: https://www.counterscam112.go.kr/ScamAlert.html  고객님의 안전한 통신 생활을 위해 최선을 다하겠습니다.  SKT와 함께해 주셔서 감사합니다."
ham,"[SKT] 온가족플랜 혜택 안내 [Web발신] [SKT] <온가족플랜> 혜택 안내  고객님, 안녕하세요. 3월 <온가족플랜>으로 할인받은 금액을 안내드립니다.  ■ <온가족플랜> 혜택 안내 - 내 휴대폰 요금 할인 금액: 0원 - 우리 가족 총 할인 금액: 21,600원  ■ 문의: SKT 고객센터(114)  SKT와 함께해 주셔서 감사합니다."
ham,"[SKT안내] [Web발신] [SKT] 0플랜 라지의 기본제공 데이터 80% 소진, 20461MB 남았습니다."
ham,[SKT안내] [Web발신] [SKT] special T 가입일 기념 데이터를 모두 사용하였습니다. 이후 기본제공량 내에서 데이터를 사용하실 수 있습니다.
ham,"[Web발신] [SKT] <special T> 데이터 혜택 안내  장기 우수 고객님, 안녕하세요. SK텔레콤을 믿고 이용해 주신 고객님께 <special T> 혜택으로 가입일 기념 데이터 7GB를 드립니다. 오래 이용할수록 혜택이 커지는 <special T>를 만나 보세요. SK텔레콤 창사 40주년, 고객님의 믿음에 보답하겠습니다.  ■ <special T> 안내 - 오래 이용할수록 혜택이 커지는 장기 우수 고객 감사 프로그램  ■ <가입일 기념 데이터> 증정 - 가입 기간이 5년 이상인 고객님께 매년 가입 연수만큼 데이터 증정 - 가입하신 달 1일에 자동 적용 * 가입 기간이 30년 이상인 고객님께는 최대 30GB를 드립니다.  ■ 유의 사항 - 가입일 기념 데이터는 받으신 달에만 사용하실 수 있습니다. - 가입일 기념 데이터는 다음 달 1일 0시에 사라집니다.  special T가 드리는 데이터 7GB를 지금 확인하고 사용해 보세요.  ▶ <가입일 기념 데이터> 자세히 보기: https://skt.sh/qG7C9 ▶ 제공량 및 잔여 데이터 확인하기: https://bit.ly/3T6Bhfm  ■ 문의: SKT 고객센터(114)  언제나 SKT와 함께해 주셔서 감사합니다."
ham,"[Web발신] [SKT] 불법 도박 및 주식 투자 관련 스팸 문자 주의 안내  고객님, 안녕하세요. 최근 불법 도박 및 주식 투자 관련 스팸 문자가 급증하고 있습니다. 이러한 스팸은 고수익 보장, 무료 종목 추천, 도박 사이트 홍보 등을 미끼로 개인정보를 탈취하거나 금전적 피해를 일으킬 수 있으니 각별히 주의해 주시기 바랍니다.  ■ 주요 사례 ① 주식 투자 스팸: 급등주 추천, 단체 대화방 입장이나 유료 회원 가입 유도, 공신력 있는 금융 기관 사칭 ② 불법 도박 스팸: 도박 사이트 URL 전송, 청소년 대상 스팸 문자 전송 알바 유도 ③ 스미싱: 악성 코드가 포함된 URL을 통해 개인/금융 정보 탈취  ■ 대처 방법 ① 출처가 불분명한 문자의 URL을 절대 누르지 마세요. ② 스팸 문자 차단을 설정해 주세요. - 안드로이드: 통신사에서 제공하는 스팸 차단 앱(에이닷 전화 등) 설치 또는 [메시지 설정] > [스팸 및 차단 번호 관리] > [차단 문구 관리]에서 차단 문구 추가 - iOS: 통신사에서 제공하는 스팸 차단 앱(에이닷 전화 등) 설치  ■ 스팸 신고 - 불법스팸대응센터(국번 없이 118)로 신고 - 스마트폰의 스팸 신고 기능 이용 ▶ 이용 방법 안내: http://t-mms.kr/jDE/EqCeQQ  고객님의 안전한 통신 생활을 위해 최선을 다하겠습니다.  SKT와 함께해 주셔서 감사합니다."
ham,"(광고) 총 5,OOO원 쿠폰은 오늘까지! [Web발신] (광고) [쿠팡이츠] 총 5,OOO원 쿠폰은 딱 오늘까지 다운로드 가능해요   【총 5,OOO원 쿠폰 안내】  - 발급 기간 : 오늘(5/4) 23:59:59  - 최소주문금액 : 없음  + 먼 거리도 무제한 무료배달!   쿠폰 소멸 시 재발급이 어려우니, 꼭 사용하세요!  [ https://coupa.ng/ch1O5a ]   ※ 본 문자 수신 고객에 한함(양도 불가)  ※ 세부내용은 상단 링크에서 확인 가능  ※ 본 혜택은 별도 고지없이 중단 될 수 있음  [무료 수신 거부] 080-888-0448"
ham,"(광고) 3,OOO원 쿠폰은 오늘까지! [Web발신] (광고) [쿠팡이츠] 3,OOO원 쿠폰은 딱 오늘까지 다운로드 가능해요  【3,OOO원 쿠폰 안내】 - 발급 기간 : 오늘(4/27) 23:59:59 - 최소주문금액 : 없음 + 먼 거리도 무제한 무료배달!  쿠폰 소멸 시 재발급이 어려우니, 꼭 사용하세요! [ https://coupa.ng/chWnW8 ]   ※ 본 문자 수신 고객에 한함(양도 불가) ※ 세부내용은 상단 링크에서 확인 가능 ※ 본 혜택은 별도 고지없이 중단 될 수 있음 [무료 수신 거부] 080-888-0448"
ham,[Web발신] [쿠팡] 로켓배송 1박스 오늘 15:00~23:00 도착예정입니다.
ham,"[Web발신] <2025학년도 제1차 경북대학교 대학원 동문선배 멘토링>  ★ 5월 첫째 주엔 긴 연휴가 예정되어 있습니다. 모두들 좋은 시간 보내시기 바랍니다. 연휴 후에는 <대학원 동문선배 멘토링> 한 번 들어보면 어떨까요? LG전자, 삼성전자, 현대자동차, 공공기관, 정부출연연구기관 등에 근무 중인 선배를 모셨습니다. 프로그램 신청하셔서 희망하는 분야를 수강하시면 됩니다. 취업 전문 진행자와 멘토 간 토크콘서트 형식으로 진행되니깐 크게 부담이 없습니다.  ★ 신청방법    KNUCUBE ▶ 비교과교육과정 ▶ 역량개발 ▶ 비교과 프로그램 ▶ 대학원 동문선배 멘토링  ★ 문의사항    경북대학교 진로취업과 이호영 053) 950?2872   ※ 본 문자메시지는 경북대학교 학생에게 제공됩니다. 수신을 원하지 않는 경우 수신거부 처리 부탁드립니다."
ham,[Web발신] (광고)[SKT] T deal 단 7일 특가! S급/특S급/NEW리퍼급 갤럭시 Z 플립 3/4/5(256GB) 모음전 할인  ▶ 삼성전자 할인 상품 보러 가기: https://tdeal.kr/app/MO7WSZ?seq=I2404550489&date=250417  ■ 기간: 2025년 4월 14일(월)~4월 20일(일) 7일간  ■ 유의 사항 - 이 프로모션은 다음에 다시 진행될 수 있습니다.  ■ 문의 - 상품/교환/반품 문의: 다원트레이드 고객센터(1661-3299) - 구매/취소/기타 문의: T deal 고객센터(1670-0010)  ▶ T deal 온라인 고객센터 바로 가기: https://tdeal.kr/app/B41RKN  무료 수신거부 1574 
ham,"제목없음 [Web발신] <대학원생 직무교육: 반도체 및 미래자동차> 이번 주 꽃샘추위가 이어지고 있습니다. 옷차림에 신경 쓰시면 좋겠습니다. 새 학기를 맞아 「대학원생 직무교육(반도체 및 미래자동차 집중과정)」을 실시합니다. 프로그램에 참여하여 해당분야를 심층적으로 이해하시길 바랍니다. 학부생도 수강가능합니다.   1. 실시기간   - 1차) 반도체 집중과정: 2025. 3. 31.(월) ~ 4. 4.(금), 19:00~22:00   - 2차) 미래자동차 집중과정: 2025. 4. 28.(월) ~ 5. 2.(금), 19:00~22:00  2. 신청방법   - 비교과교육과정(KNUCUBE)>역량개발 > 비교과프로그램 > 대학원생직무교육  3. 문의사항: 053-950-2872(진로취업과, 이호영)  * 해당 문자는 경북대학교 학부생에게 발송됩니다. 메시지 수신을 원하지 않는 경우 수신거부 처리하시면 됩니다."
ham,[Web발신] [상반기 연구실 안전교육 미이수] '경북대 연구실안전관리시스템'에서 3/31까지 이수 바랍니다.
ham,"제목없음 [Web발신] [2025학년도 상반기 채용대비 올인원 전략 안내]  - 운영기간 : 2025년 3월 4일(화)~3월 11일(화) / 16시간(6일) - 모집기간 : 2025년 2월 17일(월) ~ 3월 10일(월) 23:59 - 신청대상 : 본교 재학생 및 미취업 졸업생 <중복신청 가능>  - 운영방법 : ZOOM 온라인 - 렛유인 일타 강사 정지성, 나상무 선생님과 4대산업 인기 현직자분들이 진행하는 강의들, 놓치지 마세요!(^▽^) - ★선착순 모집입니다★  신청 바로가기 : https://knucube.knu.ac.kr/site/reservation/lecture/lectureDetail?menuid=001002002&reservegroupid=1&viewtype=L&lecturegroupid=12021"
ham,"조선이공대학교 추가 모집 안내 [Web발신] ★ 2025학년도 신입생 추가 모집 ★ 학과별 잔여 인원 모집을 위한 특별장학 시행 ★ 추가모집학과 전기과, 생명환경화공과, 기계과, 스마트제조시스템과, 미래자동차학부, 전기에너지과, 전자과, 컴퓨터학부, 건축과, 토목건설과, 실내건축디자인과, 호텔조리파티쉐과, 사회복지학부, 특수전군사학과, 뷰티아트과, 프랜차이즈창업경영과, 스포츠재활학부, e스포츠과 ★ 추가모집원서접수(전형료 무료): https://nextedu.cst.ac.kr/ipsi/student_test_mosy.do ★ 학과별 소수인원(잔여 인원 선착순) 모집 ★ 모집기한: 2025.2.28.까지 ★ 고교졸업 1년 이상 경과자 장학 혜택 ★ 만 25세 이상 만학도 장학 혜택 ★ 조선대학교 무시험 연계 편입 ★ 수능안봤어도 입학가능 ★ 입학문의: 062-236-2020 ★ 카톡채널: http://pf.kakao.com/_QxaBEK  - 조선이공대학교 입학홍보팀 -"
ham,"[Web발신] (광고)[SKT] 빌레터 생활건강 ♥100% 무료 커피 도착 알림♥  고객님, 안녕하세요. SKT에서 빌레터 생활건강 서비스를 소개합니다. 건강검진결과 등록하고 100% 당첨 푸짐한 상품 받아가세요.  ▶ 생활건강 서비스 신청하기: https://livelong.co.kr/webevent/pevent/27?utm_medium=skt&utm_source=tms  ▶ 빌레터 생활건강 고객센터 : 1522-8979  ■ SKT빌레터 생활건강 서비스 가입 이벤트 - 기간: 2025년 02월 26일(수)~2025년 03월 12일(수) - 대상: 빌레터 생활건강 서비스를 가입하고 1개월 이상 유지하신 만 19세 이상 SK텔레콤 고객님 빌레터 생활건강 서비스 건강검진결과 등록 고객님 - 경품:  갤럭시 S24+ (1명 추첨), 신세계 상품권 1만원권 (30명 추첨),메가커피 모바일쿠폰 전원증정 - 5만원을 초과하는 경품에 대한 제세공과금(22%)은 본인 부담 - 당첨안내 : 2025년 04월 17일(목) 당첨 안내 문자 발송 예정 메가커피 모바일 쿠폰은 선물함으로 지급 및 1개월 가입 유지 후 신청 가능  ■ 빌레터 생활건강 서비스 혜택 ① 연도별 건강정보를 알려드려요 ② 나의 건강을 체크하고 내 몸에 맞는 식단을 알려드려요 ③ 당뇨, 고혈압, 고지혈증 정보를 알려드려요 ④ 나의 건강에 맞는 비타민, 영양제 정보를 알려드려요   ■ 서비스 가입 및 해지 문의  - 주식회사 오션블루 고객센터 1522-8979    (평일 오전 10시~오후 6시, 법정 공휴일 휴무) -이메일 help@oceanbleu.co.kr   무료 수신거부 1504"
ham,"[Web발신] (광고)[SKT] 멀티캠퍼스 데이터 엔지니어 부트캠프 모집 안내   김용범 고객님, 안녕하세요.  데이터 분석에 관심 있으신가요? 비전공자라 어떻게 시작해야 할지 고민이신가요?  멀티캠퍼스에서 데이터 엔지니어 부트캠프 모집을 안내드립니다.  탄탄한 커리큘럼을 통해 이론 기초부터 취업을 위한 포트폴리오 준비까지! 데이터 수집/적재/가공으로 파이프라인을 만들고 지능형 챗봇 서비스 구현 프로젝트도 경험하실 수 있습니다.  취업 맞춤 교육 신청하고 다양한 혜택을 확인해 보세요.   ▶ 교육 신청하기: https://www.bzcht.kr/p/08PofOOOptf  ※ 위 URL을 누르기만 해도 네이버페이 포인트 50원을 바로 드립니다.(문자 발송일에 한함)   ■ <데이터 엔지니어 부트캠프> 특장점  - 1,700만 원 상당 교육비 전액 국비 지원  - IT 취업 컨설턴트의 1:1 맞춤 컨설팅/특강 제공  - 채용 설명회 개최 등 채용 연계 지원  - 교육 과정별 해커톤 진행 및 시상  - 코딩 테스트 대비 무료 지원  - 대기업 출신 멘토의 멘토링  * 모집 인원은 선착순으로, 일찍 마감될 수 있습니다.   ■ 문의: 멀티캠퍼스 IT취업교육 고객센터  - 전화(1544-9001)  - 카카오톡 채널(@멀티캠퍼스IT취업교육)   ※ 이 메시지는 SK텔레콤에서 혜택/광고 수신에 동의하신 고객님께 보내 드렸습니다.    감사합니다.   무료 수신거부 1504"
ham,"[Web발신] [24학년도 마지막 현직자 직무 특강 & 멘토링 기회]  운영기간 : 1.13.(월) ~ 1.24.(금) 참여대상 : 재학생, 휴학생, 졸업생, 학년 무관  ☆금일은 영업/영업관리 직무 특강이 진행됩니다☆ ★지금도 신청 가능합니다. 관심있는 학생은 신청 후 많은 정보 얻어가세요☞♡☜★  [강의별 선택 수강, 복수 수강도 가능] 신청 바로가기(잇다 페이지) : https://www.itdaa.net/clients/563?access_token=CWQ81hK2A64strz3nYEtaeRg"
ham,"헬퍼리더 전국채용 마감임박 [Web발신] (광고) [헬퍼리더 채용 안내]  안녕하세요, 헬퍼리더 채용 관련 안내드립니다. 아래 안내사항을 확인해 주세요.  ★ 쿠팡 물류관리자로 성장할 수 있는 기회 ★ ◆ 운전면허 없어도 가능! ◆  ★전국 채용 마감임박★  ■ 모집분야 : 헬퍼리더 (현장 물류관리자) ■ 직무내용 : 물류센터 또는 캠프 현장 운영 및 인력 관리, 소분 업무 등 현장 제반업무 ■ 근무조건 : 계약직 (정규직 전환 가능)  ★★★ 지원링크 https://coupa.ng/cgLGyp ★★★  ※ 근무지 및 근무시간에 따라 급여는 상이할 수 있습니다. ※ 회사 사정에 따라 근무지는 변동될 수 있습니다. ※ 입사 후 본 소속 근무 배치 전 일정 기간동안 인근 근무지에서 교육 및 근무가 진행될 수 있습니다. ※ 헬퍼 모집이 아닌 <헬퍼리더> 모집이오니 확인 후 지원 바랍니다.  [문의 채널] 카카오톡 플러스 친구 : https://pf.kakao.com/_qGKxdG/chat  [무료 수신 거부]0808880585"
ham,"[프로그램 안내] [Web발신] 아직 진로를 못 정하셨나요? 진로에 대한 고민이 있으신가요? ""진로 미결정자를 위한 진로 사다리 프로그램"" 에 지금 신청하세요!   https://knucube.knu.ac.kr/site/lecture00311912   -경북대 진로취업과-"
ham,진로사다리 프로그램 참가 안내 [Web발신] 2024학년도 진로 미결정자를 위한 「진로 사다리 프로그램」 참가자 모집(50명)합니다! 많은 신청 바랍니다.   신청링크: https://knucube.knu.ac.kr/site/lecture00311912
ham,공기업·공공기관 취업전략 [Web발신] [경북대] 공기업·공공기관 취업전략 신청안내(1/6까지) ■일시/장소: 2025.1.7.(화) 19시~21시/ZOOM ■신청하기▶https://knucube.knu.ac.kr/site/lecture00311934
ham,자기 이해 및 조직 적응 프로그램 [Web발신] 교육명: '버크만 진단'을 활용한 자기 이해 및 조직 적응 프로그램 대  상: 재학생(졸업생 포함) 선착순 30명 모집기간: 2024. 11. 12.(화) ~ 11. 20.(수) 15:00까지 교육일정: (2일) ▶2024. 11. 27.(수) 18:00 ~ 21:00 ▶ 2024. 11. 28.(목) 18:00 ~ 20:00 운영방법: 온라인 ZOOM 진행 교육내용: -10가지 흥미 요소로 개인별 동기 요인 발견 -대인관계 방식으로 협업과 소통 능력 강화 -자신의 업무 스타일 분석 및 역량 개발점 탐색 -문제해결 방식으로 성과 창출 -버크만 진단 결과를 바탕으로 실질적 계획 수립  문의처: 054-530-1516(진로취업과) 신청링크 : https://knucube.knu.ac.kr/site/lecture00111797
ham,(상주↔대구) 취업박람회 참가 버스 [Web발신] ▶(상주↔대구) 경북대학교 취업박람회 참가 버스 탑승 및 식사권 제공 (탑승 요일별로 선착순 40명)  ▶일시1: 24. 9. 9.(월) 08:50~18:00 -상주 08:50 출발 대구 10:00 도착 -대구 16:50 출발 상주 18:00 도착 ▶세부내용 -대기업 및 공기업 참가(인사 담당자 및 실무진 등) -채용설명회 등 ※참가기업 명단은 '취업박람회 홈페이지' 등에서 확인  ▶일시2: 24. 9. 12.(목) 08:50~18:00 -상주 08:50 출발 대구 10:00 도착 -대구 16:50 출발 상주 18:00 도착 ▶세부내용 -동문초청 직무상담회 진행 ※참가 멘토 동문선배 목록 및 상담신청은 '취업박람회 홈페이지'에서 [직무상담9/12] 탭에서 확인  신청방법: https://naver.me/F74yaoFc
ham,상주캠퍼스「직무 이미지메이킹」 [Web발신] ▶교육명: 2024학년도 상주캠퍼스 진로설계 지원 「직무 이미지메이킹」 ▶모집대상: 경북대학교 재학생(졸업생 포함) 선착순 30명 ▶교육일정: 2024. 09. 03.(화) ~ 09. 04.(수) 2일간  (※세부일정은 KNUCUBE에서 확인 바랍니다.)  ▶운영방법:  -1일차 : 온라인 ZOOM -2일차 : 상주캠퍼스 복지회관 2층 세미나실 ▶모집기간: 2024. 08. 13.(화) ~ 08. 29.(목) ▶교육내용: -직무 및 면접 이미지메이킹 -두괄식 화법으로 직무 역량 표현하는 스피치 노하우 습득 -직무 및 자신에게 맞는 색채진단시스템 및 메이크업 컨설팅 -이력서 사진촬영(복장대여 및 헤어 등 보정 포함)  ▶신청방법: KNUCUBE > 역량개발 > 비교과프로그램 > 직무 이미지메이킹 ▶신청링크: https://knucube.knu.ac.kr/site/lecture00311447  문의처: 054-530-1516(진로취업과)
ham,"AI역량검사(면접) 마스터 캠프 [Web발신] ▶교육명: 2024학년도 「AI역량검사(면접) 마스터 캠프」 ▶모집대상: 경북대학교 재학생(졸업생 포함) ※ 선착순 50명(수강승인): 교재(택배 발송) 및 AI 전문 컨설팅 1:1, 30분 제공  ▶모집기간: 2024. 07. 03. ~ 07. 17. ▶교육일정: 2024. 07. 24.(수) ~ 07. 25.(목) (8.5시간 교육) ▶운영방법: 온라인 ZOOM ▶교육내용: -AI역량검사(면접) 솔루션 특징 및 평가 방식 이해 -AI역량검사(면접) 실습 및 검사 결과지 분석 -AI전문 컨설턴트 1:1, 30분 컨설팅(50명)  문의처: 054-530-1516(진로취업과)"
ham,상주캠퍼스 학생 E-포트폴리오 특강 [Web발신] 프로그램명: 학생성공 E-포트폴리오 특강 일         시: 5월 27일(월) 09:30~13:30(4H) 대         상: 상주캠퍼스 학생 30명 장         소: 상주캠퍼스 본관 208호  신청방법: KNUCUBE > 역량개발 > 비교과프로그램> E-포트폴리오 특강  신청방법(knucube 링크): https://knucube.knu.ac.kr/site/lecture00111176
