v1,v2
ham,이모 29이나 30이나 똑같은거 아니야..?
ham,와 유후~ 서른살 치고는 동안이네~ ㅋㅋ
ham,다른 건 몰라도 내 몸 하나 편히 누울 수 있는 집을 무조건 첫번째로 마련해야 한다는 생각...
ham,"곧 30대초반에 걱정이라구요?
30대 후반에도 그대로인 사람이 많이 있으니 희망 가지세요😊"
ham,요약:유후는 썸넬 왼쪽
ham,아줌마들은 2로 시작하지
ham,02년생 그저 웃습니다..
ham,"94년생 입니다. 남들 당연히 인문계 갈때 실업계 공고로 갔고 남들 수능이다 머리 빠개지도록 공부할때  괴리감을 느끼며 점차 인생은 실전이다 를 겪으며 뒤늦게 자격증에 미친듯이 노력하고 고3에 수능 끝나고 각자의 노력에 대한 보상을 하든 대학 갈 생각에 들떠있을때 기능사 4개 우여곡절 가지고는 취업 했고 남들 대학 즐길때 공장에서 주야교대로 굴리며 사람취급 받으려고 노력했고 늘 자신을 증명 해야됐고 미래를 위해 사치 부릴 수도 없이 통장잔고를 위해 점차 남들 꺼려하는 일도 포기하고 맡아서 하게됨 
일이 힘들어도 통장잔고 하나만 보고 열심히 달림 그와중에 자소서 자격증 틈틈히 취득 고졸이라서 기능사 만 응시할때쯤 한계를 느끼고 전문대 야간등록 하고 일과 학업 병행 시작 일보다 손 놓고 있던 학업이 더 힘듬😅 +돈도 모아야됨.. 
전문학사 자격으로 산기 따기 시작함 3개가 끝이지만 결국 취득함
연봉을 늘리지만 결국 단시간은  한계가 있고 학업은 패스니 이제 투잡 시작 노가다도 마다 하지않고 하기로함 인테리어집 무조건 찾아가서 이 일에 관심 있다 나는 무슨 자격증이 있고 이런 일을 하고 있다 난 돈이 필요하다 배우겠다는 생각으로 열심히 일하겠다 한달만 써주시라 정말 열심히 하겠습니다 등 여러 사장님들 한테 호소😢 운좋게 통했고 6개월동안 60만원 받으면서 일함 주야교대근무 하고 이틀 비번에 부업으로 한것 
사장님이 좋게 봐주셔서 100~160 받으면서 부업 시작 순간 일 그만두고 이 길로 가볼까? 싶기도 했지만 안함  그때 그 길로 갔다면 어땠을까? 
23~27 본업 주야교대근무 330~370 부업 배관/미장/전기/인테리어 6개월 60 , 이후 100~160 (간혹 200이상도 있었지만 3년간 하면서 아주 가끔 있던일) 적금 월250+@ 초반 주식 3천(솔브레인1160주) 주식 30~50 식비)회사, 주거)회사, 생활비 30 경조사비25 동생 30 20대 솔직히 돈모으는데 미쳐서 친구? 가족? 그딴거 없음 목표 내집 마련 해서 이 지긋지긋한 교대근무 때려치고 사람 같이 살고 싶다 정도?😂 
2020년 12월에 대출 없이 구축 33평 2.3억 매매로 내 집 마련 했고 주야교대 1년 더하고 이직함  현재는 그냥 남들 일할때 일하고 적당히 벌고 남들 쉴때 쉬고 취미생활도 하고 운동도 하고 그렇게 사는중"
ham,님이 정상임
ham,존경합니다
ham,"다 좋은데
50자 이내로 ~!"
ham,유후 예쁘다
ham,30살에 한강뷰에서 낮에 일안하고 잠옷입고 와인먹을 스펙이 되는사람이 대한민국 오천만중 단 5000명만 그럴수잇음
ham,눈나 아직 서른이 아니었나고...? 눈나가 아니었다고...?
ham,02:04 아니 아기라니깐 왜 염소가 나와…
ham,아줌마 구독햇어요
ham,"30대가 제일 건강 적신호 됨. 40대는 자기가 40대인걸 인정(?)하고 조절해서 놀고, 20대는 미친듯이 놀아도 체력이 버텨주는데 30대는 20대처럼 노는대 몸이 30대임ㅋㅋㅋ"
ham,소름돋는게 썸네일에 애니 캐릭터조차 옛날 서른살은 직각어깨고 요즘 서른살은 승모있네ㄷㄷㄷ
ham,와 유후~ 서른 살 치고도 노안이네 😂
ham,애생각있으면 얼려놔 형 나중에 후회한다
ham,걍 딱봐도 30인데 뭔
ham,????아직 30대가 아니라고?
ham,진짜 20살22살땐 집까지 시간걸리더라도ㅋㅋㅋ다맞는말이네
ham,응애소리 다찢어진 북인줄
ham,2:04
ham,와이리몬생깃노
ham,서른살도 지금 돌아보면 애기더라..
ham,무(頭)에서 유(豆)를 창출하는 분이네
ham,팩트는 여자 30살이면 노계는 맞다는거임
ham,응애 내 경력이 몇년이고 내가 응애 내년이면 50일 뒤면 나 40살인데 시발 막내 입니다만......병원밥 10년이상 중딩부터 알바한거 치면 나 13세 부터 알바 했고 그랬는데 나 막내임.......나이로...형누나 원장님 뒷바라지 나름 열심히 합니다 커피내려 밥사다줘 대신 잔소리도 꼰대형들마냥 함 내 잔소리는 오너도 못피함  40살 응애 막내의 특권
ham,와 서른살치고는 동안이네
ham,30중후반인데 내집 내차 다 있는데? 힘들어?
ham,"한국 나이 없어 졌잖아
 한국 나이 없어 졌잖아
한국 나이 없어 졌잖아
한국 나이 없어 졌잖아
한국 나이 없어 졌잖아
한국 나이 없어 졌잖아"
ham,통찰력이 진짜 좋은 사람이네 싶다
ham,"승모에 주름하나 없이 팽팽해서
30살 인줄 몰랐네요."
ham,30살에 알바라도 하는게 어디야 사지멀쩡하고 정신안아픈 백수인년놈들 주변에있는데.개한심함 자살안하는게용할정도임
ham,"유후가 곧 30이라니..  
시간 왤케 느리냐.."
ham,???? 이제 곧 서른이라고
ham,인간은 누구나 나이먹고 늙죠
ham,얼굴은 안늙어도 몸은 늙어가지
ham,96년생 긁히고갑니다~
ham,"앞자리에 3 달고 기분이 너무 우울해졌음. 아직도 우울단계. 자신감, 자존감 개박살. 엄마아빠 흰머리, 주름, 옷 헤진거 이런게 돋보기로 보는거마냥 확대되서 보임. 돈벌기 시작하는 순간 부모님이 사준거는 점점 없어지고 이걸 내 돈주고 샀다고? 싶을 정도로 내돈내산이 많아짐. 학창시절 친구들 있는데 각자 생일이거나 무슨 이벤트 아니면 단톡방에 글이 잘 안올라옴. 올라오더라도 이미 결혼한 친구, 매일 일하느라 바쁜 친구, 새로운 성별을 만나 눈을 뜬 친구 등등 다 달라서 주제가 다 다름. 거의 자기 얘기 찔끔하다가 결국 결혼한 친구 아들 자랑만 실컷 듣고 어느샌가 대화종료됨. 
뭔가 다들 뭘 하고 있고 나도 뭐라도 해야 되는데 하면서도 뭘 하는지 모르겠음. 생일 제외 내년에 걍 표면적으로 35인데 무서움. 35부터 중년으로 알고 있는데 내가 중년? 지금은 법이 뭐 바꼈다고 하는데 걍 나이 들수록 부모님께 더욱 미안해짐. 잘하고 있으면 본전이고 못하면 눈치보임. 부모님 일찍 결혼하셔서 나도 그럴거라고 생각했는데 지금 내 나이면 부모님 결혼 나이 이미 초딩자식이 둘은 있어야 됨. 뭔데 이거. 20대 치열하게 살았는데 30이 되니 걍 20대 없어진거 같음. 그리고 결정적으로 시간이 너무 빨리가. 날짜도 빨리 가고 시간마저도 빨리가. 1,20대 가라고 해도 안가던게 갑자기 브레이크가 고장났나 지구 오류났나 싶을정도로 눈뜨고 뭐 하면 벌써 저녁이고 밤이고 옷 몇번 갈아입으면 계절이 바껴있고 난 똑같은데 년도가 계속 바껴. 이상해. 어디 한 나이를 건너뛴거 같은 기분이 들어. 나이 먹는건 둘째치고 부모님 나이가 신경쓰여😢😢"
ham,"그리고 더 무서운건 언제나 제 옆에 계실것만 같은 부모님인데 평균수명 80세로 계산했을경우, 이제 저랑 함께했던 날보다 함께할 날이 더 적게 남았다는게 슬퍼지고 실감이 안나요😭😭"
ham,님 여자죠?
ham,"@@ISTP-T91 앞에 3달고 체감상 시간2배로 빨라진듯
출퇴근만 반복하는데 뭐했다고 상반기휴가 냐? 하다가 이제 연말휴가 4주도 안 남음
1년 진짜 후딱 지나가네요 
이제 슬슬 여성분 찾아야되는데 
이러다 40까지 후딱 지나갈까봐... 걱정입니다"
ham,ㅅㅂ 내 11년뒤 미래 모습일것 같아서 개무섭네 나이 먹기 싫다😢
ham,상폐 아지매 ㅠ
ham,25세 넘어도 벌금이지😢
ham,2:03 나이 드실수록 개지랄도 심해지시군요
ham,유후 나랑 동갑이었네 ㅋㅋㅋ 쟤가??? 서른?? 유후가 서른이라고????
ham,화장차이임 20대화장법이 계속쭉가니까 다른게 없는거임
ham,요즘 30대는 진짜 동안임 내가 40대인데 나어려서 30대가 지금 체감 50대임
ham,곧 상폐가 멀지 않앗구나
ham,30대에 별일없음 40도 똑같음  금전적여유만 살짝증가ᆢ
ham,부모님 세대는 금리가 높아서 돈이 엄청 쉽게 쌓였을 거임..
ham,와 유후~ 마흔살 치고는 동안이네~
ham,동갑인줄알았는데 4살이나 어리네 😅
ham,"유후님 정도면 20대 초반이죠
남성기준 승모만 봤을때요"
ham,나는 유후가 빛나는 서른인줄 알았어요~ 한번도 의심한적 없었죠~ 몰랐어요 난 유후가 개똥서른 이라는 것을 하지만 괜찮아~ 넌 서른이 맞으니까!~!
ham,서른이 뭐가 중요해...A컵인데...
ham,진짜 차이가 극명하긴하다..ㅋ
ham,96이면 30살이지 ㅋㅋ
ham,유튜버 이름이 기억이 안나서 피아노 승모근이라고 검색하니 나오네요 이름 꼭 기억하겠습니다
ham,그래도 아직 만으로는 20대라능!
ham,뭐야 벌써? 해봤자 24생각했는데
ham,하하 마흔되면 더 괴리감 클 껄?
ham,유후는 너무 동안이야. 교복입으면 고등학생 같을걸
ham,배댓 공시제 실화냐😊
ham,"진지하게.. 여성들 초경 진입시기 앞당겨졌고 실제 평균수명 20년 늘었다면 출산 가능 연령대도 수명 늘어난만큼 늘어난게 맞음. WHO 노산 기준은 인도와 중국, 아프리카 가난한 인구때문에 단순히 세계평균의 그 잣대를 먹고 사는 문제 없는 선진국에 그대로 대입할 순 없음. 노화가 늦어진 만큼, 초경이 앞당겨진 만큼, 수명이 늘어난 만큼, 출산 가능 연령대도 넓어지는게 맞다 이말임. 여자나이 40세 초산도 너무 불안해하지 않아도 됨. 다만 술 담배 당과 같이 몸 건강에 해로운 문명생활 영위하면서 운동같이 자기관리안하는 여성은 논외. 자신감을 가져도 된다 와인들."
ham,아니 근데 엄청 뜬금없긴 한데 유후정도면 엄청 이쁜거 아닌가요? 예전부터 승모며 나이며 이미지에 본인이 원하는 모습인거 같긴 한데 수상하리만치 이쁘다는 사람이 없음 ㅋㅋㅋ
ham,"나는 이사람 30대 중반인줄
입담이나 이런게..."
ham,"그치만 생체 나이는 변하지 않는걸......... 30살 부터는  
노산  고위험군 입니다"
ham,썸네일 보고 바로 좋아요 눌렀습니다
ham,유후~ 얼굴은 초동안인데 승모는 30살 초 같음.
ham,온실속 화초들이 자라서 그래요 ㅋ
ham,96년생이였구나.. 나랑 열살차이 후덜덜
ham,유후님 30살에 전 20살 시작합니다
ham,저기요 30이 됐지만 처음 와닿을때가요 설문조사할때 30대에 체크할때에요.. 그리고 서서히 알게되죠 내가 30대라는걸
ham,와 그래도 30살 치고는 동안이시네요...!!!
ham,와 서른살 치고 동안이네..?
ham,"그래서 국결해서 애낳음  한녀들은 
눈이 너무 높음 
본인은 십만 있으면된다 생각
남자에게 제2의 atm기기 ..  아빠원함"
ham,"근데 30살이면 한둘있어야지..
30넘으면.. 폐닭임.."
ham,바람클래식 나이 40먹고 사기침 ㅋㅋㅋㅋ
ham,30살 1억모았다
ham,2:02 지만 어려지는줄아나
ham,"나는 찐 만30이 넘었는데 주말이니까 컴퓨터게임 밤새도록 해야지? 마음도 못먹음 ㅋㅋㅋ 또 늦게 잔다고 늦잠 잘 것 같음? 알람 안켜도 출근할 때 일어나는시간 그대로 일어남
또 많이 먹어도 살 안찌는 버프도 30 가까이되면 사라질거임"
ham,"어릴때 아빠가 친구들이랑 이새끼 저새끼 하면서 시끄럽게 노는거 이해 못했는데
그때 아빠 나이 돼 보니 내가 그러고 있음"
ham,02:05 으아~ 응애 에요~
ham,얘는 그냥 아줌마임
ham,완전 럭키비키잖아?
ham,승모근 하나씩해서 만나이+1 해서 30살기념으로 올리신줄
ham,8:51 이거 하석진도 유튜브에서 한 말임. 연예인들이 어릴때 친구랑 안어울리고 연예인끼리 노는게 돈잘벌어서 무시하는게 아니라 연예인들하고 월200버는 중고딩시절 친구는 서로공감대도 없고 과거추억만 얘기하게되고 대화가안된다함
ham,"음... 저는 상황에 따라 다르다고 봅니다. 
제가 40대 후반인데 고등학교 반창회 모임 친구들이 한두달에 한번씩 만납니다.
보통 6~8명 정도가 보는데 수입은 월 400~500정도 버는 친구부터 자영업으로 꽤 잘 버는 친구까지 다양하지만
이런 저런 얘기하고 잘 지내거든요. 오히려 과거 얘기는 잘 안하는 듯... 단순한 월 수익보다는 어느 정도의 소득과 평범한 자산만 있다면 모임은 가능하다고 봅니다."
ham,@@y5AEFzUZtQNUhl7858 모임에 분위기 조지는 애가 있냐 없냐 차이겠죠 ㅎㅎ
ham,@@y5AEFzUZtQNUhl7858 님아.. 어케 저 글을 반창회랑 비교를 합니까 일상생활하면서도 만나는 친구들을 얘기하는거잖아요 평소에 자주 만나는 친구랑 공감대도없고 대화도 안통하니 점점 뜸해지고 멀어지는거지 가끔만나 얘기하는건 누구나 오래 인맥으로 지낼수있죠
ham,@@이건뭐냐-f7k 님은 매달 1회 이상 만나는 모임이 많으신가 보네요. 다들 생업이 바쁘다보니 매달 만나는 모임은 반창회 밖에 없어서 그 정도면 엄청 자주 보는거거든요. 님과 저는 가끔의 기준이 서로 다른 듯 합니다.
ham,"@@이건뭐냐-f7k 94년생입니다. 학창시절 친구들, 취업하는 시점부터 전국 각지로 흩어지게 됩니다. 이때부터 자주 만나기 힘들어집니다. 결혼해서 가정이 생기고부터는 여기서 더, 애가 생기면 더 더 더. 현실적으로 1년에 한 번 보기도 힘듭니다."
ham,1:50 100세 시대라는것도 아무 근거없는 소리임. 송해 엘리자베스 이희호 신격호등 오래산사람들 다 95살쯤 사망함. 평균80세 시대임 아직도. 오래살기로 유명한사람들도 100살찍는건 큰 벽임
ham,"케이크에 초를 굵은거 또는 긴거 3개나 숫자초를 꼽아주면 순순히 인정한 케이스. 
굳이 30개 꽂아주면 강제인정당한 케이스."
ham,13:36 와 유후 아직 서른 안됐었음?
ham,뭐야 유후님.. 누나가 아니었어?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ...진짜로?
ham,나 36살 애기엄마인데 애낳아도 똑같음 애기한테는 골고루먹고 손씻고 과자 많이먹지말라고 하는데 나는 편식하고 롤리폴리30상자 사서 헌터헌터 보면서 까먹음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,나도 96인데..
ham,3:10 21살 때 조선소 알바가서 주7일 했는데 새벽5시30분에 일어나서 밤 11시까지 일하고 숙소에서 씻고 치맥한잔하고 피시방가서 게임 2시간 정도 하다가 3시 정도에 숙소와서 출근 어케했는지 아직도 의문임ㅋㅋㅋㅋㅋ 지금은 주5일 8to5 하는데도 하루하루가 피곤에 쪄들어있는데...
ham,그리고 유후 넌 부모 잘만나서 좀 편하게 살잖아.   그럼 좀 어렵게 사는 친구들 도와주고 밀어줘야지 ... 슬그머니 손절치면 쓰나?
ham,이제 곧 계란 한판
ham,"30이라길래 동갑인줄 알았는데, 2살 어리노"
ham,나 32이었나;
ham,부모님 세대의 월급 대비 집값.   지금 세대의 월급 대비 집값. 이걸 비교해보면 왜 지금 세대가 힘든지 바로 알거임.
ham,유후 늙혔네
ham,30살?동안이다 ㅋ
ham,"콘텐츠 한번 야무지게 진행하시네요
곧 서른이시라 그런가?... 라고 할뻔"
ham,전 오히려 고딩 친구는 안만나고 대학 친구만 만나네요.
ham,썸네일 딱 이해되네
ham,"저기서 착각이 하나 있는게 부모님 세대도 집한채 사는건 중년에 가서야 사셨음 아무리 빨라도 대부분 30대 중후반이였음 솔직히 30대후반 40대초반에 아파트 사는것도 중산층정도에서나 가능한 일이였음 꽤나 괜찮은 직업 가지신 분들. 심지어 그분들도 휴지한쪽 아껴가면서 아파트 사신거임
근데 다들 눈이 높아진건지 단체로 부모님세대에 대한 착각에 빠진건지 30대초중반에 아파트 있는게 평균이였는줄앎 그래서 집 없음 결혼안하려고함
원래 결혼적령기엔 집이 없는게 정상이야 이것들아ㅋㅋ 전세계 어디에서도 넓고 좋은 집으로 시작하는건 상류층에서나 누리는 호사야"
ham,괜히 전세가 활성화된게 아닌데 그걸 모름
ham,나를 보며 요새 나이를 헛먹었다 생각한다
ham,50넘어봐 저런 말하지 못하지
ham,30대가 어때서 그래 아직 한창때인데
ham,30살로안보이는데
ham,"예전에는 군대만 전역해도 사람이 폭삭 나이들어 보였는데, 요즘엔 전역해도 애..............
옛날 뉴스 보면 30대 인터뷰하는 거 보면 지금의 40대 이상으로 보임....특히 30대 초반 여자는 진짜 아줌마임...
요즘 애들 하는 말이, 예전에는 취직도 잘 됐고 은행이자도 높아서 재테크도 쉬웠고, 아주 꽁짜로 세상산 것처럼 얘기하는데,
옛날 뉴스에서 시민들이랑 인터뷰한 거 봐라. 30대부터 폭삭 늙어보인다. 
취직도 손쉽고 재테크도 손쉬운 인생을 살았는데 왜 그렇게 늙어보이는지 설명 좀 해줘봐, 요즘 애들아.........."
ham,와 유후~ 서른 살 치고는 노안이네😂
ham,"20살까지 1달 좀 넘게 남았는데
내가 그 나이가 될 거라고 생각하니까 너무 슬프다 늙기 싫어"
ham,오 유후님 0719생?이군요 저돈데ㅋㅋㅋ TMIㅈㅅㅋ
ham,이 페이스면 2년 후엔 한강뷰 입성해서 와인 홀짝 가능하지 않을까? 결혼은 모르겠다.
ham,알겠습니다 서른 유후님
ham,29.9살 치고는 동안이네... ㄷㄷ 29.3세로 보이는데
ham,23살 여캠 이라는 야랄 나오자마자 나도모르게 뒤로가기에 손가네
ham,ㅋㅋㅋㅋ
ham,만나이에 진심인거부터 30대 합격이네요
ham,"30대들만 만나이 고집하긴 하더라ㅋㅋㅋ 현실은 30대말고는 아무도
만나이 안쓰지"
ham,​@@오즈유진 근데 전세계에서 다 만나이로 쓰고 법적으로도 바뀐 마당에 한국 몇몇 사람들만 쓰는 기준이 이상한거 아님?
ham,"@@user_q10rgt7sk 그건 나도 아는데
실제로는 만나이 쓰는 사람이 없다는거임 ㅋㅋ 밖에 나가서 몇살이냐 물으면 다 한국나이로 말함"
ham,@@오즈유진근데 또 초딩애들은 만나이 쓰더라 ㅋㅋ 걔네 성인 될때쯤엔 만나이로 정착될듯
ham,@@s_ikho 글쎄 걔네가 성인되도 그 윗세대들이 다 한국나이 쓰는데? 정착 안될듯 ㅋㅋㅋ 지금 10대 중반이상은 다 한국나이일걸
ham,그만큼 옛날이랑 지금이랑 세상사는기 달라진거..
ham,응애응애에서 항마력 부족으로 유튜브 꺼졌습니다
ham,이분 아직 30대가 아니었어요?
ham,"나이바꼈자나 나이바꼈자나 중국나이 그만쓰고 만나이쓰자 만나이쓰자 만나이쓰자 아직 2년남았다.
(구) 한국나이 셈법은 동아시아 한자문화권(중국)에서 만든 중국식 나이셈법이고 한국 고유 나이셈법이 아니다. 또한 한자문화권이던 모든 국가가 (북한 포함) 만나이를 사용하고 있으며 제일먼저 만나이를 사용한 국가는 일본이다 전세계에서 대한민국 50퍼센트 인구만 옛날 한국나이를 사용하고 있고 40퍼센트가 만나이 10퍼센트가 연나이를 사용하고있음을 통계청에서 발표하였고 심지어 중국에서 만든 나이임에도 문화대혁명으로 지들문화 다날리고 만나이를 사용하는 중국이기에 이제는 사라져야할 나이셈법이다"
ham,ㅋㅋㅋㅋㅋ 그저 웃습니다 ㅜㅜ
ham,나이 덜 먹는게 혼인률의 차이도 있는 듯... 결혼을 하면 인생의 무게가 몇배로 늘어나니 더 빨리 늙게 됩니다.
ham,예전 30대.. 회사에서 일하고 술처먹고 상사 모시느라 나이 자체에 대한 감이 없음.  / 요즘 30대...과거와 비교하며 나는 왜 30대야 하는 것인가에 대한 고민을 함..;;ㅎㅎ
ham,40대 중에 가장 이뿌신 듯
ham,"근데 저 30대 애니캐릭터는 비교를 같은 엄마캐릭으로해야지
20대때 결혼한여자랑
10대?20대때 엄마가죽어서 슬퍼하는 여동생을 위해서 꿈을 포기하고 여동생이 좋아하는거를 위해서만사는 캐릭터를 비교하네"
ham,"imf처맞고 내년 경제성장율이 6%라고 했을때 진짜 전쟁나서 북한한테 먹히거나 나라 망하는줄 알았음...근데 지금은 2%도 걍 어거지지 지금 마이너스 성장중...
그만큼 20년 전에는 뭐든게 이지 했음+sns 없던 시절"
ham,30살 근처 되는 틀딱들은 ㅈㅂ 30살 나잇값좀 했으면;;;ㅋㅋ 너네들이 결혼안하고 있으니까 나라가 망하잖아
ham,"헬조선 헬조선 하는데 ㅋㅋㅋ
세상이 살기 편해지니까 애들이 약해지는건 팩트에연~~ 뿝뿌
예전이 살기 좋았다 라고 하는 사람들은 걍 추억에 하는 말이지 
요즘이 더 삶의 질이 높지
주말에 넷플보고 배달음식 시켜먹는 삶? 포기 못해~~"
ham,그 경제좀 공부하고와라..
ham,왜 주변30대형들은 40대 되도 새벽까지 그렇게 마시는거지 좀 그만 마시고싶다 ㅠㅠ
ham,와 유후~ 서른 살 치고는 노안이네
ham,2:04 어우야 아가가 겁나 우렁차네 ㅋㅋㅋㅋㅋㅋ
ham,일반인 여자는 나이가 적든 만든간에 애새끼 낳는순산 바로 급노화되서 아줌마됨 ㄹㅇ
ham,"여자들아 과학을 이길려고 하지말고 인정하고 결혼할거면 빨리빨리해라 뒤늦게 후회하지말고
나이찬다음 결혼한다고 한다고 ㅛㅠ
후회한다니"
ham,몇십년된 전국노래자랑? 영상보면 30대 얼굴 지금과 다르니 한잔해...
ham,유후 서른 치고도 노안이네..
ham,서른이라 긁킨 유후님 전 5년뒤 서른인대 응원합니다^^
ham,와 유후 진짜 30살같게 생겼네
ham,애초에 부모님 세대때 30살에 자가 있는거면 금수저 아니냐?ㅋㅋ 그 시절은 돈도 잘벌긴 했지만 또 잘 망하기도 했고 imf 겪었을때라 깡통찬 부모들이 많았음
ham,왜 응애소리가 매미소리로 들리지?
ham,유후님 정도면 전혀 걱정 없으신거 같은데... 모든 부분에서 잘 하고 있으시고.
ham,부모님 세대는 착실하게 돈모아서 쌔삥아파트를 살수 있었으니까 애도 낳고 맞벌이도 하고 하셨던거지
ham,아직도 20대였다고..? 그것도 많이 남았다고? 😮
ham,"아니 누가 저얼굴을 30대로봐^^
너무 응애 같아서 20살 신입인줄ㅎㅎㅎㅎ"
ham,"옛날 30대:옵저버
요즘 30대:스탑러커"
ham,스타로 설명하는거부터 당신은 옛날 30대입니다..
ham,미치겟네 ㅋㅋㅋㅋ
ham,@@kshskl6475 90년생임 ㅋ
ham,90년생이면 옛날 30이제
ham,@@팡팡팡-j8i 뭔 옛날 30대여 지금 나이가 30대인데 지금이 옛날이냐 이해하는 지능이 박살났나 ㅋㅋ
ham,만나이 ㅋㅋㅋㅋ 전부다 만나이인거
ham,30살생일떄 진짜 눈물....
ham,와 유후 30살치고 개동안이네
ham,"부모님 세대엔 20대 중반에 다 결혼했고 20후반까지 결혼 못하면 어디 큰 문제 있는 사람 취급했음 그 땐 취업도 훨씬 쉬웠고 본인의 가족이 있는게 당연한 시기였는데
지금은 그 나이에 공부 스펙쌓기 취업준비
독립도 취업도 늦어졌고 가족을 갖는 것도 늦어지고 뭐 당연히 다르겠지 그냥 시대랑 문화가 바뀌었을 뿐임"
ham,24인데 20 후반되기싫다 ㅋㅌㅋ
ham,와 서른살 되기 2년반 남은 우휴잖아?
ham,"11:18 
이 ㅈㄴ 긁히네 ㅋㅋㅋㅋㅋㅋ"
ham,"30살이 1달뒤면 되는데, 응애는ㅋㅋㅋ 응애응애응애 단비꼬야!!!!!"
ham,이미 아홉수가 지난 사람이라 그저 귀엽네요..🥲
ham,결혼한 사람들 출산율은 생각보다 높음. 문제는 사람들이 결혼을 안함. 하더라도 늦게해서 임신이 안됨.
ham,솔직히 ㅇㅈ.. 전 이십대 중반부터 주변친구들 격차 엄청 갈리더라고요
ham,"평균 수명의 1/3을 근거로 어린이를 외쳤지만 이젠 그나이도 지나버림.
불혹의 어린잌ㅋㅋ"
ham,"서른...
아휴~~귀여운것들.
마흔되도 고민이고 쉰인데도 고민같지 않은 고민을 하고 산다."
ham,마흔살을 1달 반 앞두시고 30살 컨텐츠를 하시다니ㅎㅎ 젊게 사시려고 엄청 노력하신다 유후님ㅎㅎ
ham,와 유후~ 동안치고는 서른살이네~
ham,00이 26살되는데 96이면 30살이맞지 만나이 쓰는사람 별로 없더라고여
ham,썸넬 묘하게 양쪽다 느낌 있는데 ㅋㅋ
ham,그럼 주민번호 6도 나오겠네요? ㄷㄷ
ham,아싸 21.6살....ㅋㅋㅋ큐ㅠ
ham,"큰일났어. 유후랑 옵치할래..라는 짝퉁 채널이 있더라구.
어떡하지? 신고할까??"
ham,와 유후... 서른살 치고도 노안이네...
ham,23살이면 지금의유후매력은 없어서별루요 지금이 젤이쁨
ham,시대가 변한것도 있지만 결혼유무도 큰거 같습니다. 특히 아이가 생기면 내 개인시간을 즐기는것보다 아이 키우기위해 책임감도 생기고 그래서
ham,근데 나라면 짱구엄마고름
ham,"여자가 당연히 주민번호 뒷자리 2아닌가? 라고 생각했던 내 자신이 슬퍼진다 ㅠㅠ 제발 주민번호 5,6으로 바뀌어라 나만 당할 순 없지"
ham,왜보면 볼수록 동수칸 닮았냐..
ham,응애할때 가래끼는게 ㅈㄴ웃기네ㅋㅋ
ham,"안녕하세요
13:07 마흔살을 세번 축하받은 사람입니다 ㅋ"
ham,이뤄놓은게 딱히 없는건 맞긴한데 그렇다고 30대 중반에 ask취급 받으면 현타 씨게오긴 하더라구요
ham,난 20살때 부터 밤새본적 없음 타고난 체력이 저질 ㅜㅜ
ham,20년뒤 대한민국 50대 절반의 모습. 엄마 나 용돈좀...
ham,김광석:서른즈음에...
ham,40 넘었는대도ㅋ내주변에는 아직 새벽까지 쌩쌩하게 노는애들이 왜일케 많을까
ham,나이들면 만나이 찾는다는데.... 아직 회사에서도 만나이로 실제나이로 해요!!! 부럽네요 이제 30이라니.... 완전어리시당
ham,유후는 만 나이니 뭐니 적정결혼기가 어쩌고 하면서 자기합리화 안하고 똥안싸서 좋음ㅋ
ham,아 쌋네 ?
ham,만나이가 진짜 신체적으로 생물학적으로 맞는 나이이자 전세계 표준나이인데 그럼 외국인들은 싹다 자기합리화 하는건가...?  짱구엄마도 한국나이 29살 아니고 만나이로 29살인걸
ham,"@@D-HalfMoon 음 진짜 신체적 생물적 나이 와 전세계 표준 나이가 만이라고 하셧는데 근데 그건 그나라 그기준이엿고 우리나라는 달랏었죠 우리는 우리나라 법으로 기준을 잡아야지 다른나라 기준으로 잡으면 안되죠 하지만 이제 바꼇죠 그래서 바뀌기전 기준으로 혼란도 많죠
그래서 글쓴거예요 근데요 그 기준이라는것도 정하기 나름이고 바라보기 나름에 따라 다르고요 생물학적으로도 오로지 제생각으로는 외국은 태어난시점 기준이고 우리나라는 잉태기준이라 해외랑 우리나라랑 다르다고 생각합니다"
ham,​@@Baking..한국도 사람들끼리는 연나이 써도 법적으로는 한참 전부터 만나이 썼지않나용
ham,"@@Sunflower-qw3ww ㅇ@  법적으로는 만나이가 썻엇죠 1년쯤댓죠?? 우리나라는 원래 좀 애매햇엇죠 왜냐면 외국은 말에 존대가 없고 평등하다 ??? 머 이런개념이라 나이가 딱히 중요하지않다??? 의미를 크게 두지않는다? 평등하다?친구같다??  요런느낌인데 우리나라는 위아래가 확실하다보니 나이가 중요한다보니 사회적으로는 연나이라 햇고 법적으로는 만나이로 규정햇는데 이제는 사회적으로 법적으로 둘다 통일시켜버렷으니 ㅎㅎ 순수하게 만나이로만 위아래 끊으면 생일지나기전이면 동생이엿다가 생일지나면 친구 되고 희한하네요 ㅋㅋ
어차피 숫자에 불과하니까 장난질이죠뭐"
ham,"90년대생인데 살아보니 숫자가 그렇게 중요하진 않더라고요, 다른게 중요하지"
ham,팩트는 예전 30여자든 지금 30여자든 남자는 똑같이 노산으로 봄
